height,rnd
150822,107013464847197559880275443210948485338
150823,69261080156423333294659949210255940162
150824,95301564599147421256934085540028722780
150825,178520760100934067886621978863204230474
150826,236758403305813719075168014434211125432
150827,91018261046957904620735368214178040103
150828,66253031528140856579748120029048210537
150829,132395500004304638720583839792439978830
150830,235825022003124327322444605629255933051
150831,290352380297192561463184421845280972514
150832,146787090286512603160153936645806535882
150833,69154438685845419357773346162303833653
150834,123079025334713049906306804629501659212
150835,298960086265863777719666106159376975390
150836,268422353002618561422453640703026892056
150837,67419190504456836041245423849313737547
150838,217801098839424021543576343080525632555
150839,173310823028459989370566062288638778390
150840,71796180588052432432955085235037851052
150841,138621029347611127444893276018312825388
150842,263729165734278327585487118322266430149
150843,25984647510409916709002448843266288339
150844,290607821357818030392356912498951449622
150845,124888920884578062266106233622351346780
150846,336450843539626825324654336167437934863
150847,173040568751427184038124047996720636391
150848,74289096217243986951880352712918388181
150849,51322165723021013316271795205756058470
150850,185134115139544379012848820841498483267
150851,220640583083606623764107823267082184442
150852,281422919436849293767195978402508070657
150853,138404519319557700126791932540474800263
150854,138995264403784468942321186540292820988
150855,302343034681412777912014446114785952937
150856,241779957933676486795475423787860666841
150857,75837998789602510037543838989709411778
150858,186990738431471355295946641431445785305
150859,114924012308738935830066380249092609785
150860,245612588553236794288568214096164716246
150861,97120051237286844656749429303482735588
150862,255083793087409828886638670503092329172
150863,198160744128489833258306425554387491048
150864,12992947294638620062975266762706127620
150865,121238114702402369407333650253152982439
150866,193903435285679482248120557077438531716
150867,78471338474863565253966711361664286126
150868,72515109934716733607549676724429195620
150869,129342413751423660846736128593070774387
150870,9082247420422256569505022184202782509
150871,270008130618831451644433492934471617747
150872,192100308659591802355154960446626812990
150873,19148531573188382649107563917516443587
150874,109276034648149873832963203948877307922
150875,274027761865670165802235694067273020850
150876,156124721269511536632973818419091122034
150877,79996346458859343805644839954697292032
150878,233321002575792555530262470770675614724
150879,106196310976775252844763807360403136664
150880,56063338236998535514630534016611687541
150881,24984974740279900496877330682542118931
150882,132140996736728073783131022352636200133
150883,135399332067801069292916200073399466622
150884,28194623087847427046504664604249310946
150885,328321779827171566395097012254453426686
150886,224549978789577640454288037515361625461
150887,9322161238272526373708797511340463748
150888,308718719392491014894714126149618878345
150889,280151968565002407973032012839056328460
150890,193058439690146908671000796943504741814
150891,151143245480765667083695362902131929139
150892,207275965208097372685265040979344213948
150893,153127681776299514857216165546067181439
150894,306708192330440416465749031454919849281
150895,12326755580165031292594513863628519325
150896,22773791455421990614403714868460948791
150897,14821944202875445029421032966230652114
150898,38011765400217720592720268196264106422
150899,191515828262936609073720656011400274472
150900,297586644701122316467565127981100830674
150901,145379308532130506590978015415039363613
150902,306672861115633081494734416880093022118
150903,122740127201336293303590182116366309705
150904,155255109337024993500851606333609235420
150905,22646278117102394820950565380539056931
150906,159992551069723808401439210645807148794
150907,316090860043642377816444846993908206628
150908,178305585209832851229010065289287318240
150909,330752469037729225875661836406229954078
150910,24179257653132547942522328413970033840
150911,179969792570585074507653006819615399400
150912,86659312865425393163674344055271649519
150913,318463250581371238959320193525884769019
150914,150633976155105621887803845152587827531
150915,119025091582711374235899418758338413301
150916,216973781539716514874826098595499495841
150917,267218618588326643901484485128045125105
150918,102540227090434076528998051256527641747
150919,26460683935606815898676501444554971939
150920,155699532871842168686327438418680062373
150921,135527135238471143333586076289788648991
150922,77383375820953699490404801224087016563
150923,61155892268518383065050740217983210304
150924,76718691873395338031455153727066734412
150925,37737913581250817812296849691045467114
150926,273614648850456446651865084516337315984
150927,256848611354033281438265524817485350714
150928,167772414256314894525100560522807743229
150929,96235241853359851957422530096319917516
150930,259055243266464289358355736887129777100
150931,154948746036837103946365101765187933973
150932,269539166088863428307874231857365170725
150933,172444010842838978991702756391702135830
150934,212357127436552087998715047574773111958
150935,163536595833481886082886399659353231669
150936,109974008524088234084553142778995074276
150937,188883924857062608638891580659417055417
150938,208011809130118315903846950083624478063
150939,44554704328817262941265586120125557453
150940,122842865943541161532290425534765414011
150941,99435260460374177212144424533967102779
150942,285983402550480656954529838374753005059
150943,148152045216068486781675572954304349352
150944,227867182032000104367988743717115276549
150945,298006337490271927366574423973793821879
150946,130874226902609537027881723213694623021
150947,268071897881460946281741896706085422760
150948,207568086155221209326208537075932636777
150949,146088323290087380244161356618956074720
150950,262482454519772398190879129792067259564
150951,76766550779755261948443842701164720080
150952,199313869667818213000498889163665549771
150953,228865591335172493605976452925022475135
150954,220050593231429781069684807298650280502
150955,27242161261715841428057699538429213564
150956,254642259956886986474168713199185616592
150957,45975639481870092322112880913670371452
150958,122698406613418064448449712352356782695
150959,15897444603741993517591950266001872086
150960,233702977150565741453036792794197004491
150961,214377578948582708001518806288870197589
150962,212278236201811568774073189036236584082
150963,93324559853250973442645197532185197589
